Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version
6rbnq9j,"POLYGON((-78.4574890136719 -0.3021240234375, -78.4561157226562 -0.3021240234375, -78.4561157226562 -0.300750732421875, -78.4574890136719 -0.300750732421875, -78.4574890136719 -0.3021240234375))",-0.302,-78.457,-0.301,-78.456,POINT(-78.45686 -0.30171),-0.302,-78.457,,,,Ecuador,EC,0.056,5,2020-10-02,5.1
6pzscbe,"POLYGON((-79.3721008300781 -0.56854248046875, -79.3707275390625 -0.56854248046875, -79.3707275390625 -0.567169189453125, -79.3721008300781 -0.567169189453125, -79.3721008300781 -0.56854248046875))",-0.569,-79.372,-0.567,-79.371,POINT(-79.37084 -0.56814),-0.568,-79.371,,,,Ecuador,EC,0.046,3,2020-10-02,5.1
6rbnvuj,"POLYGON((-78.4904479980469 -0.19775390625, -78.4890747070312 -0.19775390625, -78.4890747070312 -0.196380615234375, -78.4904479980469 -0.196380615234375, -78.4904479980469 -0.19775390625))",-0.198,-78.49,-0.196,-78.489,POINT(-78.48967 -0.19703),-0.197,-78.49,,,,Ecuador,EC,0.026,6,2020-10-02,5.1
6px244j,"POLYGON((-79.7099304199219 -2.801513671875, -79.7085571289062 -2.801513671875, -79.7085571289062 -2.80014038085938, -79.7099304199219 -2.80014038085938, -79.7099304199219 -2.801513671875))",-2.802,-79.71,-2.8,-79.709,POINT(-79.70901 -2.80137),-2.801,-79.709,,,,Ecuador,EC,0.368,3,2020-10-02,5.1
6pxhhz5,"POLYGON((-79.9433898925781 -2.0709228515625, -79.9420166015625 -2.0709228515625, -79.9420166015625 -2.06954956054688, -79.9433898925781 -2.06954956054688, -79.9433898925781 -2.0709228515625))",-2.071,-79.943,-2.07,-79.942,POINT(-79.94215 -2.06985),-2.07,-79.942,,,,Ecuador,EC,0.05,9,2020-10-02,5.1
6rbpnv5,"POLYGON((-78.4492492675781 -0.1483154296875, -78.4478759765625 -0.1483154296875, -78.4478759765625 -0.146942138671875, -78.4492492675781 -0.146942138671875, -78.4492492675781 -0.1483154296875))",-0.148,-78.449,-0.147,-78.448,POINT(-78.44839 -0.14788),-0.148,-78.448,,,,Ecuador,EC,0.048,7,2020-10-02,5.1
6pxhhgp,"POLYGON((-79.9378967285156 -2.0928955078125, -79.9365234375 -2.0928955078125, -79.9365234375 -2.09152221679688, -79.9378967285156 -2.09152221679688, -79.9378967285156 -2.0928955078125))",-2.093,-79.938,-2.092,-79.937,POINT(-79.93681 -2.09227),-2.092,-79.937,,,,Ecuador,EC,0.034,7,2020-10-02,5.1
6rbpqs6,"POLYGON((-78.4616088867188 -0.108489990234375, -78.4602355957031 -0.108489990234375, -78.4602355957031 -0.10711669921875, -78.4616088867188 -0.10711669921875, -78.4616088867188 -0.108489990234375))",-0.108,-78.462,-0.107,-78.46,POINT(-78.46141 -0.10812),-0.108,-78.461,,,,Ecuador,EC,0.013,4,2020-10-02,5.1
ezjm4k2,"POLYGON((-3.768310546875 40.2772521972656, -3.76693725585937 40.2772521972656, -3.76693725585938 40.2786254882812, -3.768310546875 40.2786254882812, -3.768310546875 40.2772521972656))",40.277,-3.768,40.279,-3.767,POINT(-3.76783 40.27816),40.278,-3.768,,,,Spain,ES,0.037,6,2020-10-02,5.1
ezjw14t,"POLYGON((-3.46481323242188 40.4434204101563, -3.46343994140625 40.4434204101563, -3.46343994140625 40.4447937011719, -3.46481323242188 40.4447937011719, -3.46481323242188 40.4434204101563))",40.443,-3.465,40.445,-3.463,POINT(-3.46469 40.44398),40.444,-3.465,,,,Spain,ES,0.169,3,2020-10-02,5.1
sp37my5,"POLYGON((2.01461791992188 41.385498046875, 2.0159912109375 41.385498046875, 2.0159912109375 41.3868713378906, 2.01461791992188 41.3868713378906, 2.01461791992188 41.385498046875))",41.386,2.015,41.387,2.016,POINT(2.01542 41.38646),41.386,2.015,,,,Spain,ES,0.031,3,2020-10-02,5.1
sp3s6dm,"POLYGON((2.22610473632812 41.5406799316406, 2.22747802734375 41.5406799316406, 2.22747802734375 41.5420532226562, 2.22610473632812 41.5420532226562, 2.22610473632812 41.5406799316406))",41.541,2.226,41.542,2.227,POINT(2.22665 41.54133),41.541,2.227,,,,Spain,ES,0.123,9,2020-10-02,5.1
ezjmywy,"POLYGON((-3.57330322265625 40.4228210449219, -3.57192993164062 40.4228210449219, -3.57192993164062 40.4241943359375, -3.57330322265625 40.4241943359375, -3.57330322265625 40.4228210449219))",40.423,-3.573,40.424,-3.572,POINT(-3.57294 40.42343),40.423,-3.573,,,,Spain,ES,0.127,6,2020-10-02,5.1
sp3s6df,"POLYGON((2.22198486328125 41.5434265136719, 2.22335815429688 41.5434265136719, 2.22335815429687 41.5447998046875, 2.22198486328125 41.5447998046875, 2.22198486328125 41.5434265136719))",41.543,2.222,41.545,2.223,POINT(2.22296 41.54403),41.544,2.223,,,,Spain,ES,0.511,37,2020-10-02,5.1
sp37znc,"POLYGON((2.06680297851562 41.4775085449219, 2.06817626953125 41.4775085449219, 2.06817626953125 41.4788818359375, 2.06680297851562 41.4788818359375, 2.06680297851562 41.4775085449219))",41.478,2.067,41.479,2.068,POINT(2.06751 41.47861),41.479,2.068,,,,Spain,ES,0.105,5,2020-10-02,5.1
sp3sthe,"POLYGON((2.33322143554688 41.5969848632812, 2.3345947265625 41.5969848632812, 2.3345947265625 41.5983581542969, 2.33322143554688 41.5983581542969, 2.33322143554688 41.5969848632812))",41.597,2.333,41.598,2.335,POINT(2.33374 41.59822),41.598,2.334,,,,Spain,ES,0.141,3,2020-10-02,5.1
sp37yxs,"POLYGON((2.0489501953125 41.4816284179688, 2.05032348632812 41.4816284179688, 2.05032348632812 41.4830017089844, 2.0489501953125 41.4830017089844, 2.0489501953125 41.4816284179688))",41.482,2.049,41.483,2.05,POINT(2.04974 41.4821),41.482,2.05,,,,Spain,ES,0.108,5,2020-10-02,5.1
ezjnpsw,"POLYGON((-3.88092041015625 40.4544067382812, -3.87954711914062 40.4544067382812, -3.87954711914062 40.4557800292969, -3.88092041015625 40.4557800292969, -3.88092041015625 40.4544067382812))",40.454,-3.881,40.456,-3.88,POINT(-3.88005 40.45445),40.454,-3.88,,,,Spain,ES,0.178,4,2020-10-02,5.1
sp3s3f9,"POLYGON((2.18765258789063 41.5420532226562, 2.18902587890625 41.5420532226562, 2.18902587890625 41.5434265136719, 2.18765258789063 41.5434265136719, 2.18765258789063 41.5420532226562))",41.542,2.188,41.543,2.189,POINT(2.18883 41.54289),41.543,2.189,,,,Spain,ES,0.017,12,2020-10-02,5.1
ezjqzh2,"POLYGON((-3.5595703125 40.5848693847656, -3.55819702148437 40.5848693847656, -3.55819702148438 40.5862426757812, -3.5595703125 40.5862426757812, -3.5595703125 40.5848693847656))",40.585,-3.56,40.586,-3.558,POINT(-3.55903 40.58521),40.585,-3.559,,,,Spain,ES,0.142,12,2020-10-02,5.1
sp3s4r8,"POLYGON((2.208251953125 41.5255737304688, 2.20962524414062 41.5255737304688, 2.20962524414062 41.5269470214844, 2.208251953125 41.5269470214844, 2.208251953125 41.5255737304688))",41.526,2.208,41.527,2.21,POINT(2.2094 41.52664),41.527,2.209,,,,Spain,ES,0.219,8,2020-10-02,5.1
sp3s3fd,"POLYGON((2.18902587890625 41.5420532226562, 2.19039916992188 41.5420532226562, 2.19039916992188 41.5434265136719, 2.18902587890625 41.5434265136719, 2.18902587890625 41.5420532226562))",41.542,2.189,41.543,2.19,POINT(2.18907 41.54222),41.542,2.189,,,,Spain,ES,0.006,3,2020-10-02,5.1
sp3e86e,"POLYGON((2.12448120117188 41.4102172851562, 2.1258544921875 41.4102172851562, 2.1258544921875 41.4115905761719, 2.12448120117188 41.4115905761719, 2.12448120117188 41.4102172851562))",41.41,2.124,41.412,2.126,POINT(2.12553 41.41054),41.411,2.126,,,,Spain,ES,0.079,3,2020-10-02,5.1
ezjw00y,"POLYGON((-3.50738525390625 40.4338073730469, -3.50601196289062 40.4338073730469, -3.50601196289062 40.4351806640625, -3.50738525390625 40.4351806640625, -3.50738525390625 40.4338073730469))",40.434,-3.507,40.435,-3.506,POINT(-3.50666 40.43467),40.435,-3.507,,,,Spain,ES,0.058,5,2020-10-02,5.1
ezjw7ty,"POLYGON((-3.35357666015625 40.5052185058594, -3.35220336914062 40.5052185058594, -3.35220336914062 40.506591796875, -3.35357666015625 40.506591796875, -3.35357666015625 40.5052185058594))",40.505,-3.354,40.507,-3.352,POINT(-3.35238 40.50608),40.506,-3.352,,,,Spain,ES,0.041,4,2020-10-02,5.1
ezjmyyq,"POLYGON((-3.56231689453125 40.4200744628906, -3.56094360351562 40.4200744628906, -3.56094360351563 40.4214477539062, -3.56231689453125 40.4214477539062, -3.56231689453125 40.4200744628906))",40.42,-3.562,40.421,-3.561,POINT(-3.5613 40.42111),40.421,-3.561,,,,Spain,ES,0.18,3,2020-10-02,5.1
ezjmy46,"POLYGON((-3.60076904296875 40.3981018066406, -3.59939575195312 40.3981018066406, -3.59939575195312 40.3994750976562, -3.60076904296875 40.3994750976562, -3.60076904296875 40.3981018066406))",40.398,-3.601,40.399,-3.599,POINT(-3.6002 40.39882),40.399,-3.6,,,,Spain,ES,0.258,23,2020-10-02,5.1
ezjmy4g,"POLYGON((-3.59939575195312 40.4008483886719, -3.5980224609375 40.4008483886719, -3.5980224609375 40.4022216796875, -3.59939575195312 40.4022216796875, -3.59939575195312 40.4008483886719))",40.401,-3.599,40.402,-3.598,POINT(-3.59841 40.40096),40.401,-3.598,,,,Spain,ES,0.258,3,2020-10-02,5.1
ezjnq4r,"POLYGON((-3.94546508789062 40.4859924316406, -3.944091796875 40.4859924316406, -3.944091796875 40.4873657226562, -3.94546508789062 40.4873657226562, -3.94546508789062 40.4859924316406))",40.486,-3.945,40.487,-3.944,POINT(-3.94445 40.4867),40.487,-3.944,,,,Spain,ES,0.227,3,2020-10-02,5.1
ezjmvep,"POLYGON((-3.61587524414062 40.4022216796875, -3.614501953125 40.4022216796875, -3.614501953125 40.4035949707031, -3.61587524414062 40.4035949707031, -3.61587524414062 40.4022216796875))",40.402,-3.616,40.404,-3.614,POINT(-3.61544 40.40296),40.403,-3.615,,,,Spain,ES,0.509,26,2020-10-02,5.1
ezjq1xp,"POLYGON((-3.79165649414063 40.4681396484375, -3.790283203125 40.4681396484375, -3.790283203125 40.4695129394531, -3.79165649414063 40.4695129394531, -3.79165649414063 40.4681396484375))",40.468,-3.792,40.47,-3.79,POINT(-3.7906 40.46867),40.469,-3.791,,,,Spain,ES,0.033,3,2020-10-02,5.1
ezjqjgu,"POLYGON((-3.6090087890625 40.4502868652344, -3.60763549804688 40.4502868652344, -3.60763549804688 40.45166015625, -3.6090087890625 40.45166015625, -3.6090087890625 40.4502868652344))",40.45,-3.609,40.452,-3.608,POINT(-3.60825 40.45073),40.451,-3.608,,,,Spain,ES,0.152,3,2020-10-02,5.1
ezjm17v,"POLYGON((-3.80538940429688 40.2745056152344, -3.80401611328125 40.2745056152344, -3.80401611328125 40.27587890625, -3.80538940429688 40.27587890625, -3.80538940429688 40.2745056152344))",40.275,-3.805,40.276,-3.804,POINT(-3.80484 40.27502),40.275,-3.805,,,,Spain,ES,0.077,3,2020-10-02,5.1
eykrmqn,"POLYGON((-5.03448486328125 36.463623046875, -5.03311157226563 36.463623046875, -5.03311157226562 36.4649963378906, -5.03448486328125 36.4649963378906, -5.03448486328125 36.463623046875))",36.464,-5.034,36.465,-5.033,POINT(-5.03347 36.46429),36.464,-5.033,,,,Spain,ES,0.08,4,2020-10-02,5.1
ezjqsun,"POLYGON((-3.65020751953125 40.53955078125, -3.64883422851562 40.53955078125, -3.64883422851562 40.5409240722656, -3.65020751953125 40.5409240722656, -3.65020751953125 40.53955078125))",40.54,-3.65,40.541,-3.649,POINT(-3.64963 40.54023),40.54,-3.65,,,,Spain,ES,0.129,9,2020-10-02,5.1
ezjphtp,"POLYGON((-4.01138305664062 40.6329345703125, -4.010009765625 40.6329345703125, -4.010009765625 40.6343078613281, -4.01138305664062 40.6343078613281, -4.01138305664062 40.6329345703125))",40.633,-4.011,40.634,-4.01,POINT(-4.01133 40.63395),40.634,-4.011,,,,Spain,ES,0.039,3,2020-10-02,5.1
ezjnrgr,"POLYGON((-3.86856079101562 40.4914855957031, -3.8671875 40.4914855957031, -3.8671875 40.4928588867188, -3.86856079101562 40.4928588867188, -3.86856079101562 40.4914855957031))",40.491,-3.869,40.493,-3.867,POINT(-3.86802 40.49213),40.492,-3.868,,,,Spain,ES,0.06,4,2020-10-02,5.1
sp3sthn,"POLYGON((2.33734130859375 41.59423828125, 2.33871459960937 41.59423828125, 2.33871459960937 41.5956115722656, 2.33734130859375 41.5956115722656, 2.33734130859375 41.59423828125))",41.594,2.337,41.596,2.339,POINT(2.33819 41.59511),41.595,2.338,,,,Spain,ES,0.015,3,2020-10-02,5.1
ezjm7cx,"POLYGON((-3.69277954101563 40.3060913085938, -3.69140625 40.3060913085938, -3.69140625 40.3074645996094, -3.69277954101563 40.3074645996094, -3.69277954101563 40.3060913085938))",40.306,-3.693,40.307,-3.691,POINT(-3.69185 40.30696),40.307,-3.692,,,,Spain,ES,0.022,4,2020-10-02,5.1
sp36vqx,"POLYGON((1.99813842773438 41.3003540039062, 1.99951171875 41.3003540039062, 1.99951171875 41.3017272949219, 1.99813842773438 41.3017272949219, 1.99813842773438 41.3003540039062))",41.3,1.998,41.302,2,POINT(1.99877 41.30057),41.301,1.999,,,,Spain,ES,0.127,3,2020-10-02,5.1
ezjmx6c,"POLYGON((-3.54721069335937 40.3569030761719, -3.54583740234375 40.3569030761719, -3.54583740234375 40.3582763671875, -3.54721069335937 40.3582763671875, -3.54721069335937 40.3569030761719))",40.357,-3.547,40.358,-3.546,POINT(-3.54696 40.35741),40.357,-3.547,,,,Spain,ES,0.07,3,2020-10-02,5.1
sp3s6de,"POLYGON((2.22335815429688 41.5420532226562, 2.2247314453125 41.5420532226563, 2.2247314453125 41.5434265136719, 2.22335815429688 41.5434265136719, 2.22335815429688 41.5420532226562))",41.542,2.223,41.543,2.225,POINT(2.22425 41.54246),41.542,2.224,,,,Spain,ES,0.019,6,2020-10-02,5.1
sp37zqv,"POLYGON((2.08328247070312 41.4775085449219, 2.08465576171875 41.4775085449219, 2.08465576171875 41.4788818359375, 2.08328247070312 41.4788818359375, 2.08328247070312 41.4775085449219))",41.478,2.083,41.479,2.085,POINT(2.08401 41.47787),41.478,2.084,,,,Spain,ES,0.437,4,2020-10-02,5.1
ezjmvff,"POLYGON((-3.61175537109375 40.4008483886719, -3.61038208007813 40.4008483886719, -3.61038208007813 40.4022216796875, -3.61175537109375 40.4022216796875, -3.61175537109375 40.4008483886719))",40.401,-3.612,40.402,-3.61,POINT(-3.61113 40.40164),40.402,-3.611,,,,Spain,ES,0.254,18,2020-10-02,5.1
ezjm2sb,"POLYGON((-3.84521484375 40.3239440917969, -3.84384155273438 40.3239440917969, -3.84384155273437 40.3253173828125, -3.84521484375 40.3253173828125, -3.84521484375 40.3239440917969))",40.324,-3.845,40.325,-3.844,POINT(-3.84461 40.32442),40.324,-3.845,,,,Spain,ES,0.072,5,2020-10-02,5.1
eyeszfc,"POLYGON((-5.98617553710938 37.4125671386719, -5.98480224609375 37.4125671386719, -5.98480224609375 37.4139404296875, -5.98617553710937 37.4139404296875, -5.98617553710938 37.4125671386719))",37.413,-5.986,37.414,-5.985,POINT(-5.98542 37.4134),37.413,-5.985,,,,Spain,ES,0.138,4,2020-10-02,5.1
sp3sg9e,"POLYGON((2.26730346679688 41.6244506835938, 2.2686767578125 41.6244506835938, 2.2686767578125 41.6258239746094, 2.26730346679688 41.6258239746094, 2.26730346679688 41.6244506835938))",41.624,2.267,41.626,2.269,POINT(2.26803 41.62465),41.625,2.268,,,,Spain,ES,0.024,3,2020-10-02,5.1
ezjnx82,"POLYGON((-3.88916015625 40.5189514160156, -3.88778686523438 40.5189514160156, -3.88778686523438 40.5203247070312, -3.88916015625 40.5203247070313, -3.88916015625 40.5189514160156))",40.519,-3.889,40.52,-3.888,POINT(-3.88855 40.51985),40.52,-3.889,,,,Spain,ES,0.011,3,2020-10-02,5.1
ezjm47v,"POLYGON((-3.76144409179688 40.2745056152344, -3.76007080078125 40.2745056152344, -3.76007080078125 40.27587890625, -3.76144409179688 40.27587890625, -3.76144409179688 40.2745056152344))",40.275,-3.761,40.276,-3.76,POINT(-3.76098 40.27513),40.275,-3.761,,,,Spain,ES,0.043,3,2020-10-02,5.1
ezjqs07,"POLYGON((-3.68728637695312 40.5189514160156, -3.6859130859375 40.5189514160156, -3.6859130859375 40.5203247070312, -3.68728637695312 40.5203247070312, -3.68728637695312 40.5189514160156))",40.519,-3.687,40.52,-3.686,POINT(-3.68657 40.51952),40.52,-3.687,,,,Spain,ES,0.017,4,2020-10-02,5.1
sp3s0vg,"POLYGON((2.14645385742188 41.5159606933594, 2.1478271484375 41.5159606933594, 2.1478271484375 41.517333984375, 2.14645385742188 41.517333984375, 2.14645385742188 41.5159606933594))",41.516,2.146,41.517,2.148,POINT(2.14763 41.51697),41.517,2.148,,,,Spain,ES,0.006,3,2020-10-02,5.1
ezjm2bh,"POLYGON((-3.8287353515625 40.2978515625, -3.82736206054688 40.2978515625, -3.82736206054688 40.2992248535156, -3.8287353515625 40.2992248535156, -3.8287353515625 40.2978515625))",40.298,-3.829,40.299,-3.827,POINT(-3.82747 40.2988),40.299,-3.827,,,,Spain,ES,0.317,9,2020-10-02,5.1
ezjm2sc,"POLYGON((-3.84384155273438 40.3239440917969, -3.84246826171875 40.3239440917969, -3.84246826171875 40.3253173828125, -3.84384155273437 40.3253173828125, -3.84384155273438 40.3239440917969))",40.324,-3.844,40.325,-3.842,POINT(-3.84309 40.32494),40.325,-3.843,,,,Spain,ES,0.068,5,2020-10-02,5.1
ezjm92n,"POLYGON((-3.80401611328125 40.341796875, -3.80264282226562 40.341796875, -3.80264282226563 40.3431701660156, -3.80401611328125 40.3431701660156, -3.80401611328125 40.341796875))",40.342,-3.804,40.343,-3.803,POINT(-3.80324 40.3421),40.342,-3.803,,,,Spain,ES,0.151,3,2020-10-02,5.1
sp3ecxy,"POLYGON((2.18353271484375 41.4830017089844, 2.18490600585938 41.4830017089844, 2.18490600585938 41.484375, 2.18353271484375 41.484375, 2.18353271484375 41.4830017089844))",41.483,2.184,41.484,2.185,POINT(2.18443 41.48353),41.484,2.184,,,,Spain,ES,0.029,3,2020-10-02,5.1
ezjmy6b,"POLYGON((-3.592529296875 40.4008483886719, -3.59115600585938 40.4008483886719, -3.59115600585938 40.4022216796875, -3.592529296875 40.4022216796875, -3.592529296875 40.4008483886719))",40.401,-3.593,40.402,-3.591,POINT(-3.59222 40.40125),40.401,-3.592,,,,Spain,ES,0.08,6,2020-10-02,5.1
ezjm7gp,"POLYGON((-3.69277954101563 40.3143310546875, -3.69140625 40.3143310546875, -3.69140625 40.3157043457031, -3.69277954101563 40.3157043457031, -3.69277954101563 40.3143310546875))",40.314,-3.693,40.316,-3.691,POINT(-3.69176 40.31501),40.315,-3.692,,,,Spain,ES,0.075,9,2020-10-02,5.1
ezjm3cm,"POLYGON((-3.78341674804688 40.3047180175781, -3.78204345703125 40.3047180175781, -3.78204345703125 40.3060913085938, -3.78341674804688 40.3060913085938, -3.78341674804688 40.3047180175781))",40.305,-3.783,40.306,-3.782,POINT(-3.78254 40.30564),40.306,-3.783,,,,Spain,ES,0.014,5,2020-10-02,5.1
ezjkgz6,"POLYGON((-3.69964599609375 40.2497863769531, -3.69827270507812 40.2497863769531, -3.69827270507812 40.2511596679688, -3.69964599609375 40.2511596679688, -3.69964599609375 40.2497863769531))",40.25,-3.7,40.251,-3.698,POINT(-3.69898 40.25027),40.25,-3.699,,,,Spain,ES,0.074,4,2020-10-02,5.1
ezjjrzv,"POLYGON((-3.87130737304688 40.3404235839844, -3.86993408203125 40.3404235839844, -3.86993408203125 40.341796875, -3.87130737304688 40.341796875, -3.87130737304688 40.3404235839844))",40.34,-3.871,40.342,-3.87,POINT(-3.87078 40.34121),40.341,-3.871,,,,Spain,ES,0.013,3,2020-10-02,5.1
sp37zp4,"POLYGON((2.06817626953125 41.4788818359375, 2.06954956054688 41.4788818359375, 2.06954956054688 41.4802551269531, 2.06817626953125 41.4802551269531, 2.06817626953125 41.4788818359375))",41.479,2.068,41.48,2.07,POINT(2.06886 41.47993),41.48,2.069,,,,Spain,ES,0.067,3,2020-10-02,5.1
ezjmvfr,"POLYGON((-3.60488891601562 40.3981018066406, -3.603515625 40.3981018066406, -3.603515625 40.3994750976562, -3.60488891601562 40.3994750976562, -3.60488891601562 40.3981018066406))",40.398,-3.605,40.399,-3.604,POINT(-3.60433 40.39921),40.399,-3.604,,,,Spain,ES,0.414,21,2020-10-02,5.1
ezjqn09,"POLYGON((-3.60214233398438 40.4324340820312, -3.60076904296875 40.4324340820312, -3.60076904296875 40.4338073730469, -3.60214233398437 40.4338073730469, -3.60214233398438 40.4324340820312))",40.432,-3.602,40.434,-3.601,POINT(-3.60162 40.43326),40.433,-3.602,,,,Spain,ES,0.607,9,2020-10-02,5.1
gcpuusd,"POLYGON((-0.15106201171875 51.4846801757812, -0.149688720703125 51.4846801757812, -0.149688720703125 51.4860534667969, -0.15106201171875 51.4860534667969, -0.15106201171875 51.4846801757812))",51.485,-0.151,51.486,-0.15,POINT(-0.1501 51.48576),51.486,-0.15,,,,United Kingdom of Great Britain and Northern Ireland (the),GB,0.028,9,2020-10-02,5.1
u10hbku,"POLYGON((0.0164794921875 51.4860534667969, 0.017852783203125 51.4860534667969, 0.017852783203125 51.4874267578125, 0.0164794921875 51.4874267578125, 0.0164794921875 51.4860534667969))",51.486,0.016,51.487,0.018,POINT(0.01722 51.48683),51.487,0.017,,,,United Kingdom of Great Britain and Northern Ireland (the),GB,0.063,8,2020-10-02,5.1
gcpuvfe,"POLYGON((-0.094757080078125 51.4736938476563, -0.0933837890625 51.4736938476562, -0.0933837890625 51.4750671386719, -0.094757080078125 51.4750671386719, -0.094757080078125 51.4736938476563))",51.474,-0.095,51.475,-0.093,POINT(-0.0942 51.47445),51.474,-0.094,,,,United Kingdom of Great Britain and Northern Ireland (the),GB,0.007,3,2020-10-02,5.1
u10hfk8,"POLYGON((0.098876953125 51.4846801757812, 0.100250244140625 51.4846801757812, 0.100250244140625 51.4860534667969, 0.098876953125 51.4860534667969, 0.098876953125 51.4846801757812))",51.485,0.099,51.486,0.1,POINT(0.0999 51.48577),51.486,0.1,,,,United Kingdom of Great Britain and Northern Ireland (the),GB,0.039,3,2020-10-02,5.1
gcpv464,"POLYGON((-0.24993896484375 51.514892578125, -0.248565673828125 51.514892578125, -0.248565673828125 51.5162658691406, -0.24993896484375 51.5162658691406, -0.24993896484375 51.514892578125))",51.515,-0.25,51.516,-0.249,POINT(-0.24945 51.51529),51.515,-0.249,,,,United Kingdom of Great Britain and Northern Ireland (the),GB,0.021,4,2020-10-02,5.1
